# Region type : patch outlet
# Faces       : 248
# Area        : 3.740941e+01
# Scale factor: 1.000000e+00
# Time        	sum(phi)
0.906499      	1.239480e+02
0.906698      	1.237484e+02
0.906897      	1.235397e+02
0.907097      	1.233215e+02
0.907296      	1.230937e+02
0.907495      	1.228561e+02
0.907695      	1.226083e+02
0.907894      	1.223503e+02
0.908094      	1.220817e+02
0.908294      	1.218024e+02
0.908494      	1.215122e+02
0.908694      	1.212108e+02
0.908894      	1.208982e+02
0.909094      	1.205741e+02
0.909295      	1.202384e+02
0.909496      	1.198910e+02
0.909697      	1.195318e+02
0.909898      	1.191607e+02
0.910099      	1.187777e+02
0.9103        	1.183825e+02
0.910502      	1.179753e+02
0.910703      	1.175559e+02
0.910905      	1.171244e+02
0.911107      	1.166806e+02
0.911309      	1.162246e+02
0.911511      	1.157563e+02
0.911713      	1.152759e+02
0.911915      	1.147833e+02
0.912117      	1.142786e+02
0.91232       	1.137618e+02
0.912522      	1.132331e+02
0.912724      	1.126926e+02
0.912927      	1.121402e+02
0.913129      	1.115763e+02
0.913331      	1.110009e+02
0.913534      	1.104143e+02
0.913736      	1.098165e+02
0.913938      	1.092077e+02
0.91414       	1.085883e+02
0.914342      	1.079583e+02
0.914543      	1.073181e+02
0.914745      	1.066678e+02
0.914946      	1.060076e+02
0.915148      	1.053378e+02
0.915349      	1.046587e+02
0.91555       	1.039704e+02
0.915751      	1.032731e+02
0.915952      	1.025672e+02
0.916152      	1.018528e+02
0.916353      	1.011303e+02
0.916553      	1.003997e+02
0.916753      	9.966142e+01
0.916954      	9.891556e+01
0.917154      	9.816238e+01
0.917354      	9.740210e+01
0.917554      	9.663496e+01
0.917754      	9.586119e+01
0.917954      	9.508103e+01
0.918154      	9.429473e+01
0.918354      	9.350254e+01
0.918553      	9.270475e+01
0.918753      	9.190162e+01
0.918953      	9.109345e+01
0.919153      	9.028056e+01
0.919353      	8.946326e+01
0.919553      	8.864190e+01
0.919753      	8.781681e+01
0.919953      	8.698836e+01
0.920153      	8.615691e+01
0.920353      	8.532284e+01
0.920553      	8.448654e+01
0.920753      	8.364837e+01
0.920952      	8.280867e+01
0.921152      	8.196781e+01
0.921352      	8.112613e+01
0.921551      	8.028400e+01
0.921751      	7.944177e+01
0.92195       	7.859977e+01
0.922149      	7.775836e+01
0.922348      	7.691786e+01
0.922547      	7.607860e+01
0.922746      	7.524091e+01
0.922945      	7.440511e+01
0.923144      	7.357151e+01
0.923342      	7.274043e+01
0.92354       	7.191216e+01
0.923739      	7.108698e+01
0.923937      	7.026519e+01
0.924134      	6.944708e+01
0.924332      	6.863291e+01
0.92453       	6.782283e+01
0.924727      	6.701700e+01
0.924925      	6.621557e+01
0.925122      	6.541869e+01
0.92532       	6.462654e+01
0.925517      	6.383929e+01
0.925715      	6.305713e+01
0.925912      	6.228029e+01
0.92611       	6.150900e+01
0.926308      	6.074347e+01
0.926505      	5.998396e+01
0.926703      	5.923072e+01
0.926901      	5.848401e+01
0.927099      	5.774412e+01
0.927296      	5.701130e+01
0.927494      	5.628584e+01
0.927692      	5.556799e+01
0.92789       	5.485801e+01
0.928088      	5.415615e+01
0.928286      	5.346262e+01
0.928483      	5.277765e+01
0.928681      	5.210145e+01
0.928879      	5.143423e+01
0.929076      	5.077621e+01
0.929274      	5.012759e+01
0.929471      	4.948856e+01
0.929669      	4.885928e+01
0.929866      	4.823989e+01
0.930064      	4.763054e+01
0.930261      	4.703135e+01
0.930458      	4.644246e+01
0.930656      	4.586401e+01
0.930853      	4.529611e+01
0.93105       	4.473891e+01
0.931248      	4.419255e+01
0.931445      	4.365717e+01
0.931642      	4.313292e+01
0.93184       	4.261995e+01
0.932037      	4.211840e+01
0.932234      	4.162842e+01
0.932432      	4.115016e+01
0.932629      	4.068375e+01
0.932826      	4.022932e+01
0.933023      	3.978702e+01
0.93322       	3.935696e+01
0.933417      	3.893923e+01
0.933614      	3.853394e+01
0.933811      	3.814118e+01
0.934008      	3.776103e+01
0.934204      	3.739359e+01
0.934401      	3.703893e+01
0.934597      	3.669712e+01
0.934794      	3.636824e+01
0.93499       	3.605235e+01
0.935186      	3.574950e+01
0.935382      	3.545974e+01
0.935578      	3.518312e+01
0.935774      	3.491966e+01
0.93597       	3.466941e+01
0.936166      	3.443241e+01
0.936361      	3.420863e+01
0.936557      	3.399811e+01
0.936752      	3.380087e+01
0.936947      	3.361690e+01
0.937143      	3.344616e+01
0.937338      	3.328867e+01
0.937534      	3.314442e+01
0.937729      	3.301343e+01
0.937925      	3.289571e+01
0.938121      	3.279129e+01
0.938316      	3.270019e+01
0.938512      	3.262241e+01
0.938708      	3.255797e+01
0.938904      	3.250688e+01
0.939101      	3.246915e+01
0.939297      	3.244474e+01
0.939493      	3.243363e+01
0.93969       	3.243577e+01
0.939886      	3.245110e+01
0.940083      	3.247959e+01
0.94028       	3.252115e+01
0.940476      	3.257573e+01
0.940673      	3.264321e+01
0.94087       	3.272351e+01
0.941067      	3.281651e+01
0.941264      	3.292211e+01
0.94146       	3.304020e+01
0.941657      	3.317068e+01
0.941854      	3.331341e+01
0.942051      	3.346829e+01
0.942248      	3.363519e+01
0.942445      	3.381397e+01
0.942642      	3.400450e+01
0.942838      	3.420666e+01
0.943035      	3.442030e+01
0.943232      	3.464529e+01
0.943429      	3.488146e+01
0.943626      	3.512864e+01
0.943823      	3.538667e+01
0.94402       	3.565537e+01
0.944218      	3.593456e+01
0.944415      	3.622403e+01
0.944612      	3.652359e+01
0.944809      	3.683302e+01
0.945006      	3.715208e+01
0.945203      	3.748055e+01
0.945401      	3.781816e+01
0.945598      	3.816468e+01
0.945795      	3.851982e+01
0.945993      	3.888331e+01
0.94619       	3.925489e+01
0.946387      	3.963425e+01
0.946584      	4.002113e+01
0.946781      	4.041526e+01
0.946978      	4.081634e+01
0.947175      	4.122411e+01
0.947372      	4.163828e+01
0.947569      	4.205857e+01
0.947766      	4.248471e+01
0.947963      	4.291642e+01
0.94816       	4.335342e+01
0.948356      	4.379544e+01
0.948553      	4.424220e+01
0.948749      	4.469344e+01
0.948945      	4.514888e+01
0.949142      	4.560826e+01
0.949338      	4.607132e+01
0.949534      	4.653780e+01
0.94973       	4.700745e+01
0.949926      	4.748005e+01
0.950122      	4.795533e+01
0.950318      	4.843305e+01
0.950513      	4.891298e+01
0.950709      	4.939494e+01
0.950904      	4.987873e+01
0.9511        	5.036413e+01
0.951295      	5.085092e+01
0.951491      	5.133890e+01
0.951686      	5.182791e+01
0.951882      	5.231781e+01
0.952077      	5.280846e+01
0.952273      	5.329969e+01
0.952468      	5.379137e+01
0.952664      	5.428331e+01
0.952859      	5.477536e+01
0.953055      	5.526732e+01
0.953251      	5.575901e+01
0.953446      	5.625026e+01
0.953642      	5.674090e+01
0.953838      	5.723077e+01
0.954034      	5.771970e+01
0.95423       	5.820755e+01
0.954426      	5.869414e+01
0.954622      	5.917932e+01
0.954817      	5.966295e+01
0.955013      	6.014491e+01
0.955209      	6.062506e+01
0.955405      	6.110330e+01
0.955601      	6.157952e+01
0.955797      	6.205361e+01
0.955992      	6.252548e+01
0.956188      	6.299503e+01
0.956384      	6.346220e+01
0.95658       	6.392691e+01
0.956775      	6.438910e+01
0.956971      	6.484870e+01
0.957166      	6.530565e+01
0.957362      	6.575993e+01
0.957557      	6.621149e+01
0.957753      	6.666032e+01
0.957948      	6.710638e+01
0.958143      	6.754967e+01
0.958339      	6.799017e+01
0.958534      	6.842789e+01
0.958729      	6.886283e+01
0.958924      	6.929502e+01
0.959119      	6.972449e+01
0.959315      	7.015126e+01
0.95951       	7.057537e+01
0.959705      	7.099688e+01
0.9599        	7.141583e+01
0.960095      	7.183226e+01
0.96029       	7.224624e+01
0.960484      	7.265783e+01
0.960679      	7.306710e+01
0.960874      	7.347411e+01
0.961069      	7.387893e+01
0.961264      	7.428167e+01
0.961459      	7.468241e+01
0.961653      	7.508123e+01
0.961848      	7.547822e+01
0.962043      	7.587349e+01
0.962237      	7.626713e+01
0.962432      	7.665924e+01
0.962626      	7.704993e+01
0.962821      	7.743931e+01
0.963015      	7.782748e+01
0.963209      	7.821457e+01
0.963404      	7.860068e+01
0.963598      	7.898595e+01
0.963792      	7.937049e+01
0.963986      	7.975442e+01
0.96418       	8.013787e+01
0.964374      	8.052096e+01
0.964568      	8.090381e+01
0.964762      	8.128654e+01
0.964955      	8.166927e+01
0.965149      	8.205211e+01
0.965342      	8.243517e+01
0.965536      	8.281859e+01
0.965729      	8.320248e+01
0.965922      	8.358696e+01
0.966115      	8.397216e+01
0.966308      	8.435820e+01
0.966501      	8.474521e+01
0.966694      	8.513332e+01
0.966887      	8.552265e+01
0.96708       	8.591331e+01
0.967272      	8.630541e+01
0.967465      	8.669907e+01
0.967658      	8.709438e+01
0.96785       	8.749144e+01
0.968043      	8.789033e+01
0.968235      	8.829114e+01
0.968427      	8.869395e+01
0.968619      	8.909882e+01
0.968812      	8.950583e+01
0.969004      	8.991505e+01
0.969196      	9.032652e+01
0.969388      	9.074032e+01
0.969579      	9.115649e+01
0.969771      	9.157510e+01
0.969963      	9.199619e+01
0.970154      	9.241981e+01
0.970346      	9.284601e+01
0.970537      	9.327483e+01
0.970728      	9.370632e+01
0.970919      	9.414052e+01
0.97111       	9.457747e+01
0.971301      	9.501721e+01
0.971492      	9.545977e+01
0.971683      	9.590520e+01
0.971874      	9.635352e+01
0.972065      	9.680478e+01
0.972255      	9.725900e+01
0.972446      	9.771621e+01
0.972637      	9.817642e+01
0.972828      	9.863964e+01
0.973019      	9.910588e+01
0.973209      	9.957513e+01
0.9734        	1.000474e+02
0.973591      	1.005226e+02
0.973782      	1.010008e+02
0.973973      	1.014819e+02
0.974164      	1.019658e+02
0.974355      	1.024526e+02
0.974547      	1.029421e+02
0.974738      	1.034343e+02
0.974929      	1.039291e+02
0.97512       	1.044263e+02
0.975311      	1.049259e+02
0.975502      	1.054277e+02
0.975693      	1.059317e+02
0.975884      	1.064377e+02
0.976075      	1.069456e+02
0.976265      	1.074552e+02
0.976456      	1.079666e+02
0.976646      	1.084795e+02
0.976837      	1.089939e+02
0.977027      	1.095096e+02
0.977217      	1.100266e+02
0.977407      	1.105447e+02
0.977597      	1.110639e+02
0.977786      	1.115839e+02
0.977976      	1.121048e+02
0.978165      	1.126265e+02
0.978354      	1.131489e+02
0.978543      	1.136719e+02
0.978732      	1.141955e+02
0.978921      	1.147198e+02
0.97911       	1.152446e+02
0.979299      	1.157699e+02
0.979488      	1.162958e+02
0.979676      	1.168220e+02
0.979865      	1.173486e+02
0.980054      	1.178755e+02
0.980243      	1.184027e+02
0.980432      	1.189300e+02
0.980621      	1.194573e+02
0.98081       	1.199846e+02
0.980999      	1.205118e+02
0.981188      	1.210387e+02
0.981377      	1.215653e+02
0.981566      	1.220915e+02
0.981755      	1.226171e+02
0.981945      	1.231421e+02
0.982134      	1.236664e+02
0.982323      	1.241899e+02
0.982512      	1.247124e+02
0.982701      	1.252339e+02
0.98289       	1.257543e+02
0.983079      	1.262735e+02
0.983267      	1.267914e+02
0.983456      	1.273080e+02
0.983645      	1.278231e+02
0.983833      	1.283366e+02
0.984022      	1.288485e+02
0.98421       	1.293587e+02
0.984398      	1.298672e+02
0.984586      	1.303738e+02
0.984773      	1.308786e+02
0.984961      	1.313814e+02
0.985148      	1.318823e+02
0.985335      	1.323813e+02
0.985522      	1.328783e+02
0.985709      	1.333733e+02
0.985895      	1.338663e+02
0.986082      	1.343573e+02
0.986268      	1.348463e+02
0.986454      	1.353334e+02
0.98664       	1.358186e+02
0.986825      	1.363018e+02
0.987011      	1.367832e+02
0.987196      	1.372628e+02
0.987381      	1.377407e+02
0.987566      	1.382168e+02
0.987751      	1.386914e+02
0.987936      	1.391644e+02
0.988121      	1.396359e+02
0.988305      	1.401061e+02
0.98849       	1.405750e+02
0.988675      	1.410427e+02
0.988859      	1.415093e+02
0.989044      	1.419749e+02
0.989228      	1.424397e+02
0.989413      	1.429036e+02
0.989598      	1.433667e+02
0.989783      	1.438293e+02
0.989968      	1.442913e+02
0.990153      	1.447528e+02
0.990338      	1.452139e+02
0.990523      	1.456747e+02
0.990708      	1.461352e+02
0.990894      	1.465955e+02
0.991079      	1.470558e+02
0.991265      	1.475160e+02
0.99145       	1.479762e+02
0.991636      	1.484365e+02
0.991822      	1.488970e+02
0.992008      	1.493577e+02
0.992194      	1.498188e+02
0.99238       	1.502802e+02
0.992566      	1.507421e+02
0.992752      	1.512044e+02
0.992938      	1.516673e+02
0.993124      	1.521308e+02
0.99331       	1.525950e+02
0.993496      	1.530599e+02
0.993682      	1.535255e+02
0.993868      	1.539920e+02
0.994054      	1.544592e+02
0.99424       	1.549274e+02
0.994426      	1.553965e+02
0.994611      	1.558665e+02
0.994797      	1.563377e+02
0.994982      	1.568099e+02
0.995168      	1.572832e+02
0.995353      	1.577578e+02
0.995538      	1.582338e+02
0.995722      	1.587110e+02
0.995907      	1.591898e+02
0.996092      	1.596702e+02
0.996276      	1.601522e+02
0.996461      	1.606359e+02
0.996645      	1.611216e+02
0.996829      	1.616092e+02
0.997013      	1.620989e+02
0.997198      	1.625908e+02
0.997382      	1.630849e+02
0.997566      	1.635814e+02
0.99775       	1.640803e+02
0.997934      	1.645817e+02
0.998118      	1.650857e+02
0.998302      	1.655922e+02
0.998487      	1.661014e+02
0.998671      	1.666133e+02
0.998855      	1.671278e+02
0.999039      	1.676450e+02
0.999224      	1.681650e+02
0.999408      	1.686876e+02
0.999592      	1.692128e+02
0.999776      	1.697407e+02
0.99996       	1.702713e+02
1.00014       	1.708045e+02
1.00033       	1.713403e+02
1.00051       	1.718786e+02
1.0007        	1.724195e+02
1.00088       	1.729629e+02
1.00106       	1.735088e+02
1.00125       	1.740573e+02
1.00143       	1.746082e+02
1.00161       	1.751615e+02
1.0018        	1.757173e+02
1.00198       	1.762756e+02
1.00216       	1.768363e+02
1.00234       	1.773995e+02
1.00253       	1.779651e+02
1.00271       	1.785331e+02
1.00289       	1.791036e+02
1.00307       	1.796764e+02
1.00326       	1.802517e+02
1.00344       	1.808293e+02
1.00362       	1.814092e+02
1.0038        	1.819914e+02
1.00399       	1.825758e+02
1.00417       	1.831624e+02
1.00435       	1.837511e+02
1.00453       	1.843418e+02
1.00472       	1.849345e+02
1.0049        	1.855291e+02
1.00508       	1.861254e+02
1.00526       	1.867234e+02
1.00545       	1.873230e+02
1.00563       	1.879241e+02
1.00581       	1.885266e+02
1.00599       	1.891305e+02
1.00618       	1.897355e+02
1.00636       	1.903417e+02
1.00654       	1.909489e+02
1.00672       	1.915570e+02
1.0069        	1.921659e+02
1.00709       	1.927755e+02
1.00727       	1.933856e+02
1.00745       	1.939961e+02
1.00763       	1.946069e+02
1.00781       	1.952178e+02
1.008         	1.958286e+02
1.00818       	1.964393e+02
1.00836       	1.970495e+02
1.00854       	1.976593e+02
1.00872       	1.982684e+02
1.0089        	1.988767e+02
1.00909       	1.994839e+02
1.00927       	2.000900e+02
1.00945       	2.006947e+02
1.00963       	2.012981e+02
1.00981       	2.018998e+02
1.00999       	2.024999e+02
1.01017       	2.030982e+02
1.01035       	2.036946e+02
1.01053       	2.042890e+02
1.01071       	2.048813e+02
1.01089       	2.054714e+02
1.01107       	2.060592e+02
1.01125       	2.066447e+02
1.01143       	2.072278e+02
1.0116        	2.078083e+02
1.01178       	2.083862e+02
1.01196       	2.089614e+02
1.01214       	2.095339e+02
1.01232       	2.101035e+02
1.0125        	2.106702e+02
1.01268       	2.112338e+02
1.01285       	2.117942e+02
1.01303       	2.123513e+02
1.01321       	2.129050e+02
1.01339       	2.134551e+02
1.01357       	2.140015e+02
1.01374       	2.145441e+02
1.01392       	2.150828e+02
1.0141        	2.156174e+02
1.01428       	2.161479e+02
1.01445       	2.166741e+02
1.01463       	2.171959e+02
1.01481       	2.177133e+02
1.01498       	2.182262e+02
1.01516       	2.187345e+02
1.01533       	2.192381e+02
1.01551       	2.197369e+02
1.01569       	2.202308e+02
1.01586       	2.207197e+02
1.01604       	2.212036e+02
1.01621       	2.216825e+02
1.01639       	2.221561e+02
1.01656       	2.226245e+02
1.01673       	2.230876e+02
1.01691       	2.235454e+02
1.01708       	2.239977e+02
1.01725       	2.244446e+02
1.01743       	2.248860e+02
1.0176        	2.253218e+02
1.01777       	2.257520e+02
1.01794       	2.261767e+02
1.01812       	2.265958e+02
1.01829       	2.270092e+02
1.01846       	2.274170e+02
1.01863       	2.278191e+02
1.0188        	2.282156e+02
1.01897       	2.286065e+02
1.01914       	2.289917e+02
1.01931       	2.293714e+02
1.01948       	2.297454e+02
1.01965       	2.301140e+02
1.01981       	2.304770e+02
1.01998       	2.308345e+02
1.02015       	2.311866e+02
1.02032       	2.315333e+02
1.02049       	2.318746e+02
1.02065       	2.322106e+02
1.02082       	2.325411e+02
1.02099       	2.328664e+02
1.02116       	2.331863e+02
1.02132       	2.335008e+02
1.02149       	2.338101e+02
1.02165       	2.341141e+02
1.02182       	2.344129e+02
1.02199       	2.347063e+02
1.02215       	2.349945e+02
1.02232       	2.352775e+02
1.02248       	2.355553e+02
1.02265       	2.358279e+02
1.02281       	2.360954e+02
1.02298       	2.363578e+02
1.02314       	2.366152e+02
1.02331       	2.368675e+02
1.02347       	2.371148e+02
1.02363       	2.373570e+02
1.0238        	2.375943e+02
1.02396       	2.378267e+02
1.02412       	2.380542e+02
1.02429       	2.382769e+02
1.02445       	2.384949e+02
1.02461       	2.387081e+02
1.02477       	2.389167e+02
1.02494       	2.391207e+02
1.0251        	2.393202e+02
1.02526       	2.395152e+02
1.02542       	2.397057e+02
1.02558       	2.398918e+02
1.02574       	2.400734e+02
1.0259        	2.402507e+02
1.02606       	2.404237e+02
1.02621       	2.405924e+02
1.02637       	2.407569e+02
1.02653       	2.409171e+02
1.02669       	2.410733e+02
1.02685       	2.412255e+02
1.027         	2.413737e+02
1.02716       	2.415179e+02
1.02732       	2.416583e+02
1.02747       	2.417949e+02
1.02763       	2.419278e+02
1.02778       	2.420571e+02
1.02794       	2.421827e+02
1.02809       	2.423049e+02
1.02825       	2.424235e+02
1.0284        	2.425388e+02
1.02855       	2.426507e+02
1.0287        	2.427594e+02
1.02886       	2.428648e+02
1.02901       	2.429671e+02
1.02916       	2.430663e+02
1.02931       	2.431625e+02
1.02946       	2.432558e+02
1.02961       	2.433463e+02
1.02976       	2.434339e+02
1.02991       	2.435188e+02
1.03005       	2.436010e+02
1.0302        	2.436807e+02
1.03035       	2.437578e+02
1.0305        	2.438324e+02
1.03064       	2.439046e+02
1.03079       	2.439744e+02
1.03093       	2.440419e+02
1.03108       	2.441072e+02
1.03122       	2.441703e+02
1.03137       	2.442312e+02
1.03151       	2.442901e+02
1.03165       	2.443468e+02
1.0318        	2.444016e+02
1.03194       	2.444545e+02
1.03208       	2.445055e+02
1.03222       	2.445546e+02
1.03236       	2.446019e+02
1.0325        	2.446475e+02
1.03264       	2.446914e+02
1.03278       	2.447337e+02
1.03292       	2.447743e+02
1.03306       	2.448133e+02
1.0332        	2.448509e+02
1.03334       	2.448869e+02
1.03348       	2.449215e+02
1.03362       	2.449547e+02
1.03375       	2.449865e+02
1.03389       	2.450170e+02
1.03403       	2.450462e+02
1.03416       	2.450741e+02
1.0343        	2.451009e+02
1.03443       	2.451265e+02
1.03456       	2.451509e+02
1.0347        	2.451743e+02
1.03483       	2.451965e+02
1.03496       	2.452178e+02
1.0351        	2.452381e+02
1.03523       	2.452574e+02
1.03536       	2.452758e+02
1.03549       	2.452932e+02
1.03562       	2.453099e+02
1.03575       	2.453257e+02
1.03588       	2.453407e+02
1.03601       	2.453549e+02
1.03614       	2.453684e+02
1.03626       	2.453811e+02
1.03639       	2.453931e+02
1.03652       	2.454044e+02
1.03665       	2.454150e+02
1.03677       	2.454249e+02
1.0369        	2.454342e+02
1.03702       	2.454428e+02
1.03715       	2.454508e+02
1.03727       	2.454582e+02
1.03742       	2.454861e+02
1.03758       	2.455226e+02
1.03777       	2.455573e+02
1.03798       	2.455837e+02
1.03819       	2.455863e+02
1.03839       	2.455768e+02
1.0386        	2.455632e+02
1.0388        	2.455493e+02
1.03901       	2.455362e+02
1.03921       	2.455244e+02
1.03941       	2.455138e+02
1.03962       	2.455039e+02
1.03982       	2.454944e+02
1.04002       	2.454847e+02
1.04022       	2.454731e+02
1.04042       	2.454601e+02
1.04062       	2.454468e+02
1.04081       	2.454338e+02
1.04101       	2.454216e+02
1.04122       	2.454100e+02
1.04142       	2.453967e+02
1.04164       	2.453811e+02
1.04185       	2.453628e+02
1.04207       	2.453395e+02
1.04229       	2.453120e+02
1.0425        	2.452818e+02
1.04272       	2.452498e+02
1.04293       	2.452164e+02
1.04314       	2.451816e+02
1.04336       	2.451455e+02
1.04357       	2.451080e+02
1.04378       	2.450689e+02
1.04399       	2.450283e+02
1.0442        	2.449860e+02
1.04441       	2.449420e+02
1.04462       	2.448963e+02
1.04483       	2.448489e+02
1.04504       	2.447998e+02
1.04525       	2.447490e+02
1.04546       	2.446967e+02
1.04566       	2.446429e+02
1.04587       	2.445876e+02
1.04607       	2.445309e+02
1.04628       	2.444729e+02
1.04648       	2.444137e+02
1.04669       	2.443533e+02
1.04689       	2.442919e+02
1.04709       	2.442295e+02
1.04729       	2.441661e+02
1.04749       	2.441020e+02
1.04769       	2.440371e+02
1.04789       	2.439715e+02
1.04809       	2.439052e+02
1.04829       	2.438385e+02
1.04849       	2.437712e+02
1.04868       	2.437036e+02
1.04888       	2.436356e+02
1.04908       	2.435674e+02
1.04927       	2.434989e+02
1.04947       	2.434304e+02
1.04966       	2.433618e+02
1.04986       	2.432932e+02
1.05005       	2.432247e+02
1.05024       	2.431564e+02
1.05044       	2.430884e+02
1.05063       	2.430207e+02
1.05082       	2.429535e+02
1.05101       	2.428867e+02
1.0512        	2.428205e+02
1.0514        	2.427551e+02
1.05159       	2.426904e+02
1.05178       	2.426265e+02
1.05197       	2.425637e+02
1.05216       	2.425019e+02
1.05235       	2.424412e+02
1.05254       	2.423819e+02
1.05273       	2.423239e+02
1.05291       	2.422674e+02
1.0531        	2.422125e+02
1.05329       	2.421593e+02
1.05348       	2.421079e+02
1.05367       	2.420584e+02
1.05385       	2.420110e+02
1.05404       	2.419657e+02
1.05423       	2.419227e+02
1.05441       	2.418821e+02
1.0546        	2.418439e+02
1.05479       	2.418084e+02
1.05497       	2.417755e+02
1.05516       	2.417455e+02
1.05534       	2.417184e+02
1.05553       	2.416943e+02
1.05571       	2.416733e+02
1.05589       	2.416555e+02
1.05608       	2.416411e+02
1.05626       	2.416301e+02
1.05644       	2.416226e+02
1.05663       	2.416187e+02
1.05681       	2.416186e+02
1.05699       	2.416223e+02
1.05717       	2.416300e+02
1.05735       	2.416417e+02
1.05753       	2.416575e+02
1.05771       	2.416776e+02
1.0579        	2.417020e+02
1.05808       	2.417308e+02
1.05826       	2.417642e+02
1.05844       	2.418021e+02
1.05862       	2.418448e+02
1.0588        	2.418923e+02
1.05898       	2.419448e+02
1.05916       	2.420022e+02
1.05934       	2.420647e+02
1.05952       	2.421324e+02
1.0597        	2.422054e+02
1.05988       	2.422837e+02
1.06006       	2.423675e+02
1.06023       	2.424569e+02
1.06041       	2.425518e+02
1.06059       	2.426524e+02
1.06077       	2.427588e+02
1.06095       	2.428709e+02
1.06113       	2.429890e+02
1.06131       	2.431130e+02
1.06149       	2.432430e+02
1.06167       	2.433791e+02
1.06185       	2.435213e+02
1.06203       	2.436697e+02
1.0622        	2.438243e+02
1.06238       	2.439852e+02
1.06256       	2.441524e+02
1.06274       	2.443258e+02
1.06292       	2.445054e+02
1.0631        	2.446911e+02
1.06327       	2.448830e+02
1.06345       	2.450811e+02
1.06363       	2.452853e+02
1.06381       	2.454956e+02
1.06398       	2.457122e+02
1.06416       	2.459349e+02
1.06434       	2.461640e+02
1.06452       	2.463992e+02
1.06469       	2.466408e+02
1.06487       	2.468886e+02
1.06505       	2.471428e+02
1.06522       	2.474032e+02
1.0654        	2.476699e+02
1.06558       	2.479429e+02
1.06575       	2.482222e+02
1.06593       	2.485078e+02
1.06611       	2.487996e+02
1.06628       	2.490977e+02
1.06646       	2.494022e+02
1.06664       	2.497128e+02
1.06681       	2.500297e+02
1.06699       	2.503528e+02
1.06717       	2.506820e+02
1.06734       	2.510172e+02
1.06752       	2.513586e+02
1.0677        	2.517059e+02
1.06787       	2.520591e+02
1.06805       	2.524182e+02
1.06823       	2.527831e+02
1.0684        	2.531538e+02
1.06858       	2.535301e+02
1.06876       	2.539121e+02
1.06893       	2.542996e+02
1.06911       	2.546926e+02
1.06929       	2.550910e+02
1.06947       	2.554947e+02
1.06964       	2.559036e+02
1.06982       	2.563177e+02
1.07          	2.567367e+02
1.07017       	2.571606e+02
1.07035       	2.575893e+02
1.07053       	2.580227e+02
1.07071       	2.584606e+02
1.07088       	2.589030e+02
1.07106       	2.593498e+02
1.07124       	2.598008e+02
1.07141       	2.602559e+02
1.07159       	2.607150e+02
1.07177       	2.611780e+02
1.07195       	2.616448e+02
1.07212       	2.621153e+02
1.0723        	2.625893e+02
1.07248       	2.630668e+02
1.07265       	2.635477e+02
1.07283       	2.640318e+02
1.07301       	2.645191e+02
1.07319       	2.650095e+02
1.07336       	2.655028e+02
1.07354       	2.659989e+02
1.07372       	2.664979e+02
1.0739        	2.669995e+02
1.07407       	2.675037e+02
1.07425       	2.680103e+02
1.07443       	2.685194e+02
1.07461       	2.690308e+02
1.07478       	2.695445e+02
1.07496       	2.700602e+02
1.07514       	2.705780e+02
1.07532       	2.710978e+02
1.0755        	2.716193e+02
1.07567       	2.721427e+02
1.07585       	2.726676e+02
1.07603       	2.731941e+02
1.07621       	2.737220e+02
1.07639       	2.742512e+02
1.07657       	2.747817e+02
1.07674       	2.753132e+02
1.07692       	2.758457e+02
1.0771        	2.763790e+02
1.07728       	2.769131e+02
1.07746       	2.774479e+02
1.07764       	2.779832e+02
1.07782       	2.785189e+02
1.078         	2.790550e+02
1.07818       	2.795912e+02
1.07836       	2.801276e+02
1.07854       	2.806641e+02
1.07871       	2.812005e+02
1.07889       	2.817368e+02
1.07907       	2.822729e+02
1.07925       	2.828087e+02
1.07943       	2.833442e+02
1.07961       	2.838794e+02
1.07979       	2.844140e+02
1.07997       	2.849482e+02
1.08015       	2.854818e+02
1.08033       	2.860149e+02
1.08051       	2.865472e+02
1.08069       	2.870789e+02
1.08087       	2.876098e+02
1.08105       	2.881400e+02
1.08123       	2.886693e+02
1.08141       	2.891977e+02
1.08159       	2.897253e+02
1.08177       	2.902518e+02
1.08195       	2.907774e+02
1.08213       	2.913019e+02
1.08231       	2.918254e+02
1.08249       	2.923478e+02
1.08267       	2.928690e+02
1.08285       	2.933890e+02
1.08303       	2.939078e+02
1.08321       	2.944254e+02
1.08339       	2.949416e+02
1.08357       	2.954566e+02
1.08376       	2.959702e+02
1.08394       	2.964824e+02
1.08412       	2.969931e+02
1.0843        	2.975025e+02
1.08448       	2.980103e+02
1.08466       	2.985167e+02
1.08485       	2.990215e+02
1.08503       	2.995248e+02
1.08521       	3.000264e+02
1.08539       	3.005265e+02
1.08558       	3.010249e+02
1.08576       	3.015216e+02
1.08594       	3.020166e+02
1.08612       	3.025099e+02
1.08631       	3.030014e+02
1.08649       	3.034911e+02
1.08667       	3.039791e+02
1.08686       	3.044652e+02
1.08704       	3.049494e+02
1.08722       	3.054317e+02
1.08741       	3.059121e+02
1.08759       	3.063904e+02
1.08778       	3.068668e+02
1.08796       	3.073411e+02
1.08814       	3.078133e+02
1.08833       	3.082833e+02
1.08851       	3.087512e+02
1.0887        	3.092169e+02
1.08888       	3.096803e+02
1.08907       	3.101415e+02
1.08925       	3.106004e+02
1.08944       	3.110569e+02
1.08962       	3.115111e+02
1.08981       	3.119628e+02
1.09          	3.124121e+02
