# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.131706      	p_rgh         	7.645740e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.602436e+05	(3.155279e+00 1.176652e+00 3.288889e+00)	2
0.131996      	p_rgh         	7.729032e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.573889e+05	(3.236688e+00 -1.265132e+00 2.788735e+00)	2
0.132301      	p_rgh         	7.807853e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.994897e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.132611      	p_rgh         	8.026286e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.842301e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.132919      	p_rgh         	8.029153e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.775088e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.133224      	p_rgh         	7.651706e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.693870e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.133553      	p_rgh         	7.772499e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.630636e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.133878      	p_rgh         	7.635086e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.604509e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.134187      	p_rgh         	7.435287e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.162767e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.134481      	p_rgh         	7.464398e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.965305e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.134769      	p_rgh         	7.469295e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.817749e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.135032      	p_rgh         	7.415121e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.707447e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.135286      	p_rgh         	7.337551e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.617334e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.135523      	p_rgh         	7.368609e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	2.210652e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
