# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.107619      	p_rgh         	7.323024e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.768971e+05	(1.894008e+00 -2.919514e+00 2.790733e+00)	2
0.107678      	p_rgh         	7.364706e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.946414e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.107738      	p_rgh         	7.409316e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.932728e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.107797      	p_rgh         	7.452161e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.917726e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.107856      	p_rgh         	7.494860e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.901351e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.107915      	p_rgh         	7.534562e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.885017e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.107974      	p_rgh         	7.572791e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.900979e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.108033      	p_rgh         	7.606582e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.913718e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.108092      	p_rgh         	7.637208e+04	(2.807680e+00 1.292083e+00 2.283145e+00)	2	1.922924e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.108151      	p_rgh         	7.436417e+04	(1.183273e+00 -3.164306e+00 2.787024e+00)	2	1.928311e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.10821       	p_rgh         	7.217648e+04	(1.183273e+00 -3.164306e+00 2.787024e+00)	2	1.929569e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.108269      	p_rgh         	7.613035e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.927499e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.108327      	p_rgh         	7.464027e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.922310e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.108386      	p_rgh         	7.319851e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.915025e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.108457      	p_rgh         	7.181230e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.903258e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.108542      	p_rgh         	7.042543e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.885852e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.108643      	p_rgh         	6.935234e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	2.072554e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.108765      	p_rgh         	6.860281e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.997124e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.108912      	p_rgh         	6.863077e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.892637e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.109087      	p_rgh         	6.983115e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	1.771452e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
0.109293      	p_rgh         	7.273879e+04	(2.803908e+00 1.778009e+00 2.285864e+00)	2	2.335754e+05	(3.236688e+00 1.265132e+00 2.788735e+00)	2
