# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
0.00520589    	p_rgh         	9.989924e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.158120e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00521091    	p_rgh         	9.996875e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.175304e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00521583    	p_rgh         	9.997207e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.191256e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.0052207     	p_rgh         	9.997361e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.205826e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00522559    	p_rgh         	9.997407e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.218879e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00523055    	p_rgh         	9.997406e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.230271e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00523563    	p_rgh         	9.997372e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.239889e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00524092    	p_rgh         	9.997320e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.247591e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00524647    	p_rgh         	9.997255e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.253182e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00525239    	p_rgh         	9.997179e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.256376e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00525879    	p_rgh         	9.997094e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.256660e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00526579    	p_rgh         	9.996994e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.252563e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00527358    	p_rgh         	9.996872e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.244529e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00528225    	p_rgh         	9.996724e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.257881e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00529196    	p_rgh         	9.996544e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.297754e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00530275    	p_rgh         	9.996332e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.342115e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00531385    	p_rgh         	9.996106e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.387647e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00532519    	p_rgh         	9.995857e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.434021e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00533681    	p_rgh         	9.995541e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.481297e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00534876    	p_rgh         	9.995138e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.529552e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00536109    	p_rgh         	9.994640e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.578866e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00537389    	p_rgh         	9.994025e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.629312e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00538725    	p_rgh         	9.993275e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.680907e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00540137    	p_rgh         	9.992351e+02	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.733469e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.0054165     	p_rgh         	1.040874e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.785582e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00543251    	p_rgh         	1.142612e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.829676e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00544994    	p_rgh         	1.316696e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.861605e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00546935    	p_rgh         	1.582094e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.895791e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00548982    	p_rgh         	1.919694e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.929490e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00551012    	p_rgh         	2.297062e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.960888e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00553028    	p_rgh         	2.717668e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	2.990239e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00555041    	p_rgh         	3.189081e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	3.017395e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.0055708     	p_rgh         	3.751183e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	3.042493e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00559293    	p_rgh         	4.509674e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	3.066961e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00561769    	p_rgh         	5.353936e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	3.090985e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00564403    	p_rgh         	6.306112e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	3.113014e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00567044    	p_rgh         	7.319507e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	3.131803e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00569693    	p_rgh         	8.417473e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	3.147437e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00572347    	p_rgh         	9.623578e+03	(3.213317e+00 -7.301465e-01 2.279590e+00)	3.159944e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00575002    	p_rgh         	1.096925e+04	(3.213317e+00 -7.301465e-01 2.279590e+00)	3.169343e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00577657    	p_rgh         	1.245862e+04	(3.159928e+00 -1.178245e+00 2.783100e+00)	3.175656e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00580308    	p_rgh         	1.265763e+04	(3.159928e+00 -1.178245e+00 2.783100e+00)	3.178912e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00582952    	p_rgh         	1.293755e+04	(3.159928e+00 -1.178245e+00 2.783100e+00)	3.179120e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00585557    	p_rgh         	1.329664e+04	(3.159928e+00 -1.178245e+00 2.783100e+00)	3.176293e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00588133    	p_rgh         	1.373967e+04	(3.159928e+00 -1.178245e+00 2.783100e+00)	3.170374e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00590713    	p_rgh         	1.427999e+04	(3.159928e+00 -1.178245e+00 2.783100e+00)	3.160967e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00593286    	p_rgh         	1.492686e+04	(3.159928e+00 -1.178245e+00 2.783100e+00)	3.147392e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00595835    	p_rgh         	1.404460e+04	(3.159915e+00 1.178252e+00 2.783098e+00)	3.127566e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00598366    	p_rgh         	1.276459e+04	(3.159915e+00 1.178252e+00 2.783098e+00)	3.089694e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00600885    	p_rgh         	1.151703e+04	(3.159915e+00 1.178252e+00 2.783098e+00)	3.024373e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00603407    	p_rgh         	1.029577e+04	(3.159915e+00 1.178252e+00 2.783098e+00)	2.963214e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00605951    	p_rgh         	9.091804e+03	(3.159915e+00 1.178252e+00 2.783098e+00)	2.898309e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00608555    	p_rgh         	7.890696e+03	(3.159915e+00 1.178252e+00 2.783098e+00)	2.831799e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00611233    	p_rgh         	6.690815e+03	(3.159915e+00 1.178252e+00 2.783098e+00)	2.762467e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00613986    	p_rgh         	5.499243e+03	(3.159915e+00 1.178252e+00 2.783098e+00)	2.691403e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00616723    	p_rgh         	4.360213e+03	(3.159915e+00 1.178252e+00 2.783098e+00)	2.621017e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00619441    	p_rgh         	3.279901e+03	(3.159915e+00 1.178252e+00 2.783098e+00)	2.551552e+05	(3.481040e+00 2.494280e-01 2.279545e+00)
0.00622139    	p_rgh         	2.265712e+03	(3.159915e+00 1.178252e+00 2.783098e+00)	2.515995e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00624815    	p_rgh         	1.326268e+03	(3.159915e+00 1.178252e+00 2.783098e+00)	2.595554e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00627468    	p_rgh         	9.982153e+02	(3.159915e+00 1.178252e+00 2.783098e+00)	2.668201e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00630093    	p_rgh         	9.986499e+02	(3.159915e+00 1.178252e+00 2.783098e+00)	2.728816e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00632567    	p_rgh         	1.563812e+03	(3.159915e+00 1.178252e+00 2.783098e+00)	2.775017e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00634887    	p_rgh         	2.736970e+03	(3.159915e+00 1.178252e+00 2.783098e+00)	2.809251e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00637169    	p_rgh         	4.606639e+03	(3.159915e+00 1.178252e+00 2.783098e+00)	2.832968e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00639452    	p_rgh         	7.318035e+03	(3.159915e+00 1.178252e+00 2.783098e+00)	2.846573e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00641804    	p_rgh         	1.135950e+04	(3.159915e+00 1.178252e+00 2.783098e+00)	2.847510e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00644385    	p_rgh         	1.645491e+04	(3.159915e+00 1.178252e+00 2.783098e+00)	2.842816e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00647124    	p_rgh         	2.198783e+04	(3.159915e+00 1.178252e+00 2.783098e+00)	2.833831e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00649919    	p_rgh         	2.731164e+04	(3.159915e+00 1.178252e+00 2.783098e+00)	2.823282e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00652811    	p_rgh         	3.280748e+04	(3.159915e+00 1.178252e+00 2.783098e+00)	2.811935e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00655831    	p_rgh         	3.500813e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.799860e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00658947    	p_rgh         	3.578106e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.787354e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00662148    	p_rgh         	3.655926e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.774514e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00665425    	p_rgh         	3.732420e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.761364e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00668776    	p_rgh         	3.807170e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.747915e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00672198    	p_rgh         	3.879905e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.734193e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00675692    	p_rgh         	3.950558e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.720190e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00679259    	p_rgh         	4.020349e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.705884e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00682903    	p_rgh         	4.090129e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.691243e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00686625    	p_rgh         	4.158738e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.676222e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00690429    	p_rgh         	4.227010e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.660771e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00694322    	p_rgh         	4.295334e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.644837e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00698308    	p_rgh         	4.364490e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.628363e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00702394    	p_rgh         	4.435207e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.611308e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00706588    	p_rgh         	4.508295e+04	(2.815396e+00 -1.299696e+00 2.279428e+00)	2.593443e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00710901    	p_rgh         	4.421506e+04	(2.811327e+00 -1.297275e+00 2.783447e+00)	2.574628e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.00715343    	p_rgh         	4.314198e+04	(2.811327e+00 -1.297275e+00 2.783447e+00)	2.554605e+05	(3.243125e+00 1.267073e+00 2.279545e+00)
0.0071993     	p_rgh         	4.230748e+04	(2.811327e+00 -1.297275e+00 2.783447e+00)	2.542188e+05	(3.416710e+00 7.216410e-01 2.279545e+00)
0.0072468     	p_rgh         	4.175228e+04	(2.811327e+00 -1.297275e+00 2.783447e+00)	2.525423e+05	(3.416710e+00 7.216410e-01 2.279545e+00)
0.00729616    	p_rgh         	4.153750e+04	(2.811327e+00 -1.297275e+00 2.783447e+00)	2.534726e+05	(3.236746e+00 -1.264517e+00 2.783825e+00)
0.00734768    	p_rgh         	4.166507e+04	(2.811327e+00 -1.297275e+00 2.783447e+00)	2.534120e+05	(3.236746e+00 -1.264517e+00 2.783825e+00)
0.00740174    	p_rgh         	4.213103e+04	(2.811327e+00 -1.297275e+00 2.783447e+00)	2.518757e+05	(3.236746e+00 -1.264517e+00 2.783825e+00)
0.00745887    	p_rgh         	4.289326e+04	(2.811327e+00 -1.297275e+00 2.783447e+00)	2.489523e+05	(3.236746e+00 -1.264517e+00 2.783825e+00)
0.00751984    	p_rgh         	4.391523e+04	(3.255653e+00 2.486866e-01 2.279512e+00)	2.540882e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.00758571    	p_rgh         	4.449889e+04	(3.255653e+00 2.486866e-01 2.279512e+00)	2.575497e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.00765793    	p_rgh         	4.579990e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.586702e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.00773146    	p_rgh         	4.325025e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.574284e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.00780496    	p_rgh         	4.094172e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.542342e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.00787847    	p_rgh         	3.887582e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.494992e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.00795013    	p_rgh         	3.708653e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.438318e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.00801927    	p_rgh         	3.556593e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.375498e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.00808629    	p_rgh         	3.428508e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.308263e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.00815149    	p_rgh         	3.322051e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.238484e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.00821512    	p_rgh         	3.235329e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.167513e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.00827719    	p_rgh         	3.166856e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.096264e+05	(3.236746e+00 1.264517e+00 2.783825e+00)
0.00833752    	p_rgh         	3.115161e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.118266e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00839577    	p_rgh         	3.078526e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.137891e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00845144    	p_rgh         	3.055048e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.153438e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.0085037     	p_rgh         	3.042552e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.165407e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00855158    	p_rgh         	3.038594e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.174043e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00859903    	p_rgh         	3.042821e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.179982e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00864693    	p_rgh         	3.055040e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.183245e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.0086959     	p_rgh         	3.076076e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.183589e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00874578    	p_rgh         	3.106539e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.180750e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00879646    	p_rgh         	3.147545e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.174802e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00884792    	p_rgh         	3.200341e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.165827e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00890017    	p_rgh         	3.266570e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.153887e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00895165    	p_rgh         	3.345202e+04	(2.810988e+00 1.781442e+00 2.279620e+00)	2.139680e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00899554    	p_rgh         	3.327911e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.126408e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00903266    	p_rgh         	3.311023e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.114575e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.0090683     	p_rgh         	3.297785e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.102464e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00910338    	p_rgh         	3.288243e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.089741e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00913829    	p_rgh         	3.282320e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.076265e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00917331    	p_rgh         	3.280022e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.061931e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00920876    	p_rgh         	3.281482e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.046605e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00924513    	p_rgh         	3.287074e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.030043e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00928303    	p_rgh         	3.297499e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.011895e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00931992    	p_rgh         	3.311163e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.993571e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00935571    	p_rgh         	3.327441e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.975278e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00939029    	p_rgh         	3.345810e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.957219e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.0094228     	p_rgh         	3.365072e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.940013e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00945336    	p_rgh         	3.384842e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.923719e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00948225    	p_rgh         	3.405022e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.908266e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.0095095     	p_rgh         	3.425378e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.893693e+05	(3.481040e+00 -2.494280e-01 2.279545e+00)
0.00953511    	p_rgh         	3.445648e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.888911e+05	(2.460590e+00 2.458355e+00 2.279545e+00)
0.00955938    	p_rgh         	3.465901e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.893180e+05	(2.460590e+00 2.458355e+00 2.279545e+00)
0.00958263    	p_rgh         	3.486333e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.896375e+05	(2.460590e+00 2.458355e+00 2.279545e+00)
0.00960517    	p_rgh         	3.507158e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.898412e+05	(2.460590e+00 2.458355e+00 2.279545e+00)
0.00962722    	p_rgh         	3.528553e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.898983e+05	(2.460590e+00 2.458355e+00 2.279545e+00)
0.00964893    	p_rgh         	3.550657e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.910835e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.00967041    	p_rgh         	3.573566e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.930861e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.00969175    	p_rgh         	3.597352e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.950759e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.009713      	p_rgh         	3.622073e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.970546e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0097342     	p_rgh         	3.647782e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	1.990237e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.00975542    	p_rgh         	3.674544e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.009839e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0097767     	p_rgh         	3.702423e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.029358e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.00979808    	p_rgh         	3.731497e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.048795e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.00981963    	p_rgh         	3.761884e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.068165e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.00984148    	p_rgh         	3.793809e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.087511e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.00986376    	p_rgh         	3.827532e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.106868e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.00988627    	p_rgh         	3.862792e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.126017e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0099088     	p_rgh         	3.899173e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.144712e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.00993134    	p_rgh         	3.936649e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.162901e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.00995398    	p_rgh         	3.975390e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.180598e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.00997679    	p_rgh         	4.015514e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.197777e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.00999974    	p_rgh         	4.057002e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.214355e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0100228     	p_rgh         	4.099829e+04	(2.773062e+00 2.510716e-01 2.279207e+00)	2.230251e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0100461     	p_rgh         	3.985667e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	2.245407e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0100695     	p_rgh         	3.779096e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	2.259766e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0100932     	p_rgh         	3.566044e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	2.273255e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.010117      	p_rgh         	3.346651e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	2.285791e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0101412     	p_rgh         	3.120980e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	2.297290e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0101655     	p_rgh         	2.888957e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	2.307667e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0101902     	p_rgh         	2.650420e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	2.316833e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0102152     	p_rgh         	2.405178e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	2.324690e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0102405     	p_rgh         	2.153075e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	2.331142e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.0102662     	p_rgh         	1.893994e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	2.336090e+05	(3.165860e+00 1.180419e+00 1.775037e+00)
0.010292      	p_rgh         	1.630519e+04	(3.208571e+00 7.288575e-01 2.783324e+00)	2.343811e+05	(3.230350e+00 1.261963e+00 3.288635e+00)
